children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-2297.811433,46,secondary,1,single,4,F,companion,1,1420.36,commercial real estate purchase
0,395826.6813,68,SECONDARY,1,married,0,M,retiree,0,1784.15,real estate
1,-151.6704158,32,secondary,1,married,0,F,employee,0,1325,car purchase
1,-3185.425286,31,secondary,1,single,4,M,employee,1,4621.74,purchase of real estate
0,397328.7373,62,secondary,1,widower/widow,2,F,retiree,0,927.71,Buying a house to rent
1,-140.3439615,26,higher,0,civil marriage,1,F,employee,0,1708.62,wedding
2,-870.3117785,40,Secondary,1,single,4,F,employee,0,1687.13,private real estate development
1,,44,secondary,1,civil marriage,1,F,employee,0,,further education
0,360122.2633,57,secondary,1,married,0,F,retiree,0,813.52,property transactions
0,337434.5856,60,secondary,1,married,0,F,retiree,0,2534.33,property transactions
0,-1843.303545,45,secondary,1,married,0,F,employee,0,1940.17,private real estate development
0,-1586.123253,33,secondary,1,civil marriage,1,F,employee,0,2991.7,Buying a house to rent
0,-7066.429091,54,secondary,1,married,0,F,employee,0,1413.01,car purchase
0,,31,secondary,1,single,4,M,companion,0,,real estate transactions
0,,22,higher,0,single,4,M,companion,0,,house purchase
0,380183.3208,60,secondary,1,widower/widow,2,F,retiree,0,1437.14,car
0,-4693.445476,38,secondary,1,single,4,F,employee,0,1110.13,real estate
0,,22,secondary,1,civil marriage,1,F,employee,0,,pursue higher education
2,-111.139399,28,secondary,1,married,0,F,employee,0,1188.02,private real estate development
1,-4328.647232,48,secondary,1,divorced,3,M,companion,0,2416.09,car purchase
1,-1222.986279,26,higher,0,married,0,F,employee,0,1773.04,dealing with a used car
0,-4199.093014,46,secondary,1,civil marriage,1,F,employee,0,1755.59,real estate construction
0,-227.3205156,22,secondary,1,civil marriage,1,M,employee,1,4509.56,money for the wedding
2,-418.6861023,36,secondary,1,single,4,F,employee,0,1284.48,further education
0,,41,secondary,1,single,4,F,civil servant,0,,house purchase
0,-1476.537588,37,secondary,1,single,4,M,employee,0,2277.45,house buying for the family
0,-3338.210261,43,secondary,1,civil marriage,1,F,companion,0,4871.47,for weddings
2,-4275.174149,31,higher,0,married,0,M,employee,0,1953.24,house renovation
0,-652.7824579,41,secondary,1,married,0,F,employee,0,1526.75,higher education
0,-409.2700457,54,secondary,1,civil marriage,1,F,employee,0,811.38,money for the wedding
0,-2012.604249,34,Secondary,1,civil marriage,1,M,companion,0,4256.06,education
1,-2947.729653,35,secondary,1,civil marriage,1,M,employee,0,1128.8,wedding
0,-4820.770859,35,higher,0,civil marriage,1,F,employee,0,1837.29,wedding
3,-6806.241799,39,secondary,1,married,0,F,civil servant,0,915.28,real estate construction
1,-402.8316007,32,secondary,1,married,0,M,employee,0,2345.13,pursue higher education
2,-2323.345626,39,secondary,1,married,0,M,companion,0,2691.7,property transactions
0,-232.3921719,21,higher,0,single,4,M,employee,0,1847.66,car
0,,24,higher,0,single,4,F,companion,0,,property transactions
0,,56,secondary,1,civil marriage,1,F,employee,0,,money for the wedding
1,-583.7593735,31,secondary,1,married,0,F,employee,0,2010.66,real estate
1,-2779.596989,37,secondary,1,married,0,M,employee,0,2327.55,real estate purchase
2,-211.2652132,40,secondary,1,married,0,M,companion,0,2688.5,property transactions
0,345413.876,55,secondary,1,civil marriage,1,F,retiree,0,2946.64,for weddings
0,-714.1261918,34,secondary,1,single,4,M,companion,1,868.9,Buying a house to rent
20,-188.5294354,30,higher,0,married,0,M,companion,0,1833.44,education
1,-329.2257008,24,secondary,1,civil marriage,1,M,employee,0,1577.31,real estate transactions
0,-3413.622304,31,secondary,1,married,0,M,employee,0,4218.73,housing
0,-3279.486429,45,secondary,1,married,0,M,employee,0,1517.88,higher education
2,,35,secondary,1,civil marriage,1,F,companion,1,,getting additional education
1,-4224.417666,42,secondary,1,married,0,F,employee,0,2602.2,real estate construction
2,,30,secondary,1,married,0,F,employee,1,,cars
0,-13923.37509,70,higher,0,married,0,M,companion,0,2875.7,real estate construction
0,-5125.934081,38,secondary,1,married,0,F,employee,0,1557.01,private real estate development
1,-693.0266723,45,secondary,1,civil marriage,1,F,employee,0,2717.6,wedding
0,-8067.464577,55,secondary,1,married,0,M,civil servant,0,1108.82,commercial real estate purchase
2,-891.3708733,52,higher,0,married,0,F,employee,0,1080.77,commercial real estate transactions
0,-4338.126477,37,secondary,1,civil marriage,1,M,employee,0,2479.24,further education
0,-6676.497454,52,higher,0,married,0,F,civil servant,0,992.91,real estate construction
0,-1026.703788,41,secondary,1,married,0,F,companion,0,2095.39,education
0,-295.659675,21,incomplete higher,2,single,4,F,employee,0,1989.88,specialized education
0,374158.4156,56,HIGHER,0,civil marriage,1,F,retiree,0,2692.27,cars
1,-6712.720029,34,Secondary,1,married,0,F,employee,0,1218.34,getting additional education
0,394796.593,54,higher,0,widower/widow,2,F,retiree,0,1094.16,car purchase
1,-4774.343347,0,higher,0,civil marriage,1,F,civil servant,0,2254.36,wedding
1,-2068.287557,46,secondary,1,widower/widow,2,F,employee,1,2215.68,house buying for the family
0,,54,secondary,1,civil marriage,1,F,retiree,0,,wedding
1,-1756.01838,35,higher,0,married,0,M,companion,0,2023.06,real estate transactions
0,-393.8735485,45,secondary,1,married,0,F,employee,0,688.06,to buy your own car
0,-514.2103808,33,Secondary,1,civil marriage,1,F,companion,0,1981.96,for weddings
2,,43,higher,0,married,0,F,companion,0,,cars
0,-1731.392322,29,secondary,1,civil marriage,1,F,employee,0,1498.63,higher education
1,-274.4051493,28,secondary,1,civil marriage,1,F,employee,1,1554.88,real estate transactions
0,-273.7322249,35,secondary,1,married,0,F,employee,1,4639.86,house purchase
0,-1808.795346,46,Higher,0,single,4,F,employee,0,9664.21,real estate transaction
1,-2937.330009,42,higher,0,married,0,F,employee,0,2224.11,residential real estate construction
0,-1949.438812,30,higher,0,single,4,M,employee,0,2045.04,house buying for the family
2,-1611.360609,0,secondary,1,married,0,M,employee,0,2958.74,residential real estate construction
0,-1086.732731,33,higher,0,civil marriage,1,F,companion,0,2626.52,money for the wedding
1,-4803.900615,37,secondary,1,married,0,F,employee,1,2680.61,Buying a house to rent
1,-124.0514934,59,higher,0,married,0,F,companion,0,2045.16,purchase of real estate
1,-7755.875345,42,higher,0,married,0,M,civil servant,0,3151.12,commercial real estate purchase
0,-1629.110559,26,secondary,1,single,4,F,employee,0,1215.31,higher education
0,-2217.712797,27,secondary,1,single,4,M,employee,0,2308.77,Buying a house to rent
0,332280.3763,66,secondary,1,widower/widow,2,F,retiree,1,690.48,motor vehicle deal
20,-519.6385669,34,secondary,1,married,0,F,employee,0,4873.01,purchase of real estate
0,-11220.27476,47,secondary,1,civil marriage,1,F,employee,0,2226.19,for weddings
3,-301.0007843,41,secondary,1,married,0,M,companion,0,2446.89,house buying for the family
0,-133.9395672,61,higher,0,married,0,F,employee,0,2186.67,property transactions
0,-2091.172935,24,secondary,1,married,0,F,employee,0,1773.43,commercial real estate purchase
1,-637.8526142,31,secondary,1,married,0,M,companion,0,3526.27,house purchase
0,-1173.584347,26,higher,0,single,4,F,civil servant,0,977.95,cars
2,-606.8270507,34,secondary,1,married,0,F,employee,0,1694.21,real estate transactions
0,395470.9609,56,secondary,1,civil marriage,1,F,retiree,0,2139.14,house purchase
1,-2719.339493,45,secondary,1,civil marriage,1,F,employee,0,2268.53,real estate transaction
0,-2062.20883,24,secondary,1,married,0,M,employee,0,1108.7,residential real estate construction
0,-7659.152025,45,secondary,1,married,0,M,employee,0,2543.88,commercial real estate transactions
0,-907.5097977,31,higher,0,married,0,M,employee,0,3467.45,house purchase
0,390398.2801,65,secondary,1,single,4,F,retiree,0,1438.51,to buy your own car
0,-12475.07868,53,higher,0,single,4,F,employee,1,2998.03,cars
1,-3916.86427,40,incomplete higher,2,civil marriage,1,F,employee,0,904.33,wedding
0,380917.1953,52,secondary,1,married,0,F,retiree,0,3353.74,further education
0,-1601.841481,38,secondary,1,civil marriage,1,F,companion,0,1023.31,for weddings
1,-169.2744036,23,secondary,1,married,0,F,employee,0,1411.55,real estate transactions
0,-2501.521422,53,higher,0,married,0,F,civil servant,0,4862.92,real estate transaction
0,-833.342695,31,higher,0,civil marriage,1,F,employee,0,4645.57,for weddings
0,-513.576607,52,secondary,1,divorced,3,M,employee,0,1629.32,real estate purchase
1,-640.9684676,27,secondary,1,civil marriage,1,M,employee,0,1014.63,residential real estate construction
0,-539.8660195,28,secondary,1,single,4,F,employee,0,1567.2,house renovation
0,-755.4994587,36,Secondary,1,married,0,F,employee,0,1012.26,car
0,374137.9929,64,higher,0,divorced,3,F,retiree,0,1204.89,real estate construction
1,-4119.170296,31,secondary,1,divorced,3,F,employee,0,2208.44,education
0,380281.4982,53,secondary,1,married,0,F,retiree,0,1246.36,house purchase
0,-3861.707291,52,higher,0,married,0,F,employee,0,2328.89,cars
1,-3546.224286,45,secondary,1,married,0,F,companion,0,2913.97,Buying a house to rent
0,-3796.332731,33,secondary,1,married,0,M,employee,0,2661.09,commercial real estate purchase
0,355799.7708,50,secondary,1,civil marriage,1,F,retiree,0,1993.64,wedding
0,-6880.419903,47,higher,0,married,0,F,companion,0,1548.05,Buying a house to rent
2,-421.2325614,35,secondary,1,married,0,F,employee,0,1217.34,real estate transaction
2,-2401.139371,36,secondary,1,married,0,M,employee,0,1734.98,house purchase
0,-9213.864321,55,secondary,1,single,4,F,employee,0,1285.19,housing
0,-2024.113582,39,secondary,1,married,0,M,employee,0,1153.62,purchase of real estate
0,336907.3856,66,secondary,1,civil marriage,1,M,retiree,0,2699.07,wedding
1,-1296.841286,51,secondary,1,civil marriage,1,F,civil servant,0,3545.53,for weddings
1,-75.14877255,28,secondary,1,civil marriage,1,F,employee,0,1260.57,house buying for the family
2,-2945.723123,51,secondary,1,married,0,M,companion,0,1910.95,Buying a house to rent
0,-261.1355794,45,secondary,1,married,0,M,employee,0,2215.43,house purchase
0,-2492.461314,28,higher,0,married,0,M,companion,0,2333.56,further education
0,-6682.867814,74,secondary,1,civil marriage,1,F,employee,0,1236.82,money for the wedding
0,-316.242592,49,SECONDARY,1,married,0,F,employee,0,989.58,house renovation
1,-350.7271282,42,secondary,1,married,0,F,civil servant,0,2175.73,used car purchase
2,-377.3196582,45,Secondary,1,married,0,F,employee,0,1963.41,pursue higher education
0,379457.754,66,Secondary,1,civil marriage,1,F,retiree,0,2290.3,real estate purchase
0,344919.2642,61,secondary,1,married,0,M,retiree,0,1223.65,house purchase
1,-2165.130798,35,higher,0,single,4,F,civil servant,0,1293.26,commercial real estate purchase
0,-5213.362006,50,secondary,1,widower/widow,2,F,employee,0,794.25,private real estate development
0,-1436.677834,53,secondary,1,married,0,M,employee,1,1364.79,higher education
0,-1033.368624,44,secondary,1,civil marriage,1,F,employee,0,4231.96,for weddings
0,-810.6712147,47,secondary,1,married,0,M,employee,0,2092.2,commercial real estate transactions
0,-1094.882749,21,higher,0,single,4,F,companion,0,4307.92,commercial real estate purchase
1,-2439.70106,43,secondary,1,married,0,F,companion,0,1785.52,purchase of real estate
0,342431.0361,52,secondary,1,married,0,F,retiree,0,1199.86,real estate purchase
0,-10006.24169,56,secondary,1,married,0,F,employee,0,898.99,real estate construction
0,,63,secondary,1,married,0,F,retiree,1,,education
0,,71,secondary,1,married,0,M,retiree,0,,purchase of real estate
0,,53,secondary,1,married,0,F,retiree,0,,real estate transactions
0,-8622.614963,52,secondary,1,widower/widow,2,F,civil servant,0,1673.26,education
0,-1863.503449,41,secondary,1,single,4,M,employee,0,1881.79,dealing with a used car
1,-4687.178671,42,secondary,1,married,0,M,employee,0,2038.27,real estate transaction
0,-990.5242581,41,higher,0,married,0,M,civil servant,0,2184.63,commercial real estate transactions
0,347530.1472,59,secondary,1,married,0,F,retiree,0,1615.72,education
2,,28,secondary,1,divorced,3,M,companion,1,,cars
1,-1337.710105,35,secondary,1,married,0,F,employee,0,1113.15,real estate transaction
0,-3710.768049,51,higher,0,married,0,F,employee,0,1940.95,education
0,-604.6090464,58,secondary,1,married,0,M,employee,0,2331.95,used car purchase
0,-7499.830826,42,secondary,1,married,0,F,employee,0,2171.8,further education
0,-1279.555965,34,secondary,1,married,0,F,employee,0,2698.04,car purchase
0,340228.7086,52,secondary,1,married,0,F,retiree,0,2711.53,education
0,,55,secondary,1,civil marriage,1,F,retiree,0,,real estate
0,-1025.402943,64,higher,0,married,0,M,civil servant,0,8830.02,specialized education
2,-4107.01539,34,secondary,1,civil marriage,1,M,civil servant,0,2809.46,money for the wedding
0,-1452.19736,49,higher,0,married,0,F,employee,0,1888.91,private real estate development
0,-3214.635422,46,secondary,1,single,4,M,employee,0,3199.38,purchase of real estate
0,-3871.281611,48,Secondary,1,widower/widow,2,F,companion,0,1302.72,residential real estate construction
1,-4366.698492,38,higher,0,civil marriage,1,F,companion,0,1981.21,specialized education
1,348525.5202,43,higher,0,divorced,3,M,retiree,0,3353.65,house purchase
0,-2078.06819,30,higher,0,civil marriage,1,M,companion,0,2269.3,money for the wedding
2,-172.1519549,33,higher,0,civil marriage,1,F,companion,0,2587.94,car purchase
2,-1075.117002,35,incomplete higher,2,married,0,F,companion,0,3520.16,residential real estate construction
3,-2085.545756,30,secondary,1,married,0,M,employee,0,4580.88,purchase of real estate
0,-1505.443859,51,SECONDARY,1,civil marriage,1,F,employee,0,622.96,wedding
0,329638.4271,65,secondary,1,civil marriage,1,M,retiree,0,660.04,for weddings
0,-3218.732157,0,higher,0,married,0,M,employee,0,2030.34,real estate transaction
0,-755.2301991,48,SECONDARY,1,civil marriage,1,F,employee,0,1373.05,for weddings
0,370587.5726,52,secondary,1,married,0,F,retiree,0,1849.78,real estate construction
1,-414.799357,38,higher,0,single,4,F,employee,0,2107.37,house buying for the family
0,-938.9190093,28,higher,0,married,0,F,civil servant,1,992.07,commercial real estate purchase
0,-1643.273215,34,secondary,1,married,0,M,employee,0,4114.78,house purchase
2,-197.9882361,45,secondary,1,civil marriage,1,F,companion,0,3351.43,money for the wedding
0,,40,secondary,1,single,4,M,civil servant,1,,real estate
1,,53,Secondary,1,married,0,F,employee,0,,real estate
1,-535.7307053,45,secondary,1,married,0,M,employee,0,1845.77,used car purchase
0,-1172.487299,49,higher,0,married,0,F,companion,0,1497.16,Buying a house to rent
0,-1912.523146,53,secondary,1,married,0,M,employee,0,3182.73,specialized education
0,367763.1451,48,secondary,1,civil marriage,1,M,retiree,0,1517.19,property transactions
1,-1284.116184,34,higher,0,married,0,F,employee,0,841.77,cars
0,-166.032037,60,SECONDARY,1,widower/widow,2,F,companion,0,1172.63,real estate transactions
1,-359.5430618,40,secondary,1,civil marriage,1,M,employee,0,1731.96,car
0,-4264.413073,63,secondary,1,married,0,M,employee,0,2193.53,specialized education
0,-3219.388852,48,secondary,1,married,0,F,civil servant,0,1150.48,pursue higher education
0,-1523.466038,40,secondary,1,civil marriage,1,F,companion,0,4557.74,money for the wedding
0,-1205.871421,42,higher,0,divorced,3,F,companion,0,2100.03,to buy your own car
0,-1031.267553,28,secondary,1,married,0,M,employee,0,2495.66,real estate transactions
0,-146.1838914,25,secondary,1,single,4,F,employee,0,1745.28,to buy your own car
0,-108.9195255,24,Secondary,1,married,0,F,employee,0,770.45,housing
0,-3743.897526,51,secondary,1,civil marriage,1,F,employee,0,1469.96,residential real estate construction
0,380690.8239,56,secondary,1,married,0,M,retiree,0,1864.12,real estate construction
0,-768.4710143,33,secondary,1,married,0,M,companion,0,2050.27,real estate construction
0,-728.5412365,45,higher,0,married,0,F,companion,0,5406.63,private real estate development
